25,50,75,100,125,150,175,200,225,250,275,300
19.64,18.166000000000004,19.123999999999995,17.052,16.262,17.42,16.747999999999998,17.330000000000002,19.982,18.244000000000003,13.705999999999996,17.962
19.64,18.401999999999997,17.510000000000005,16.956000000000003,17.542,17.991999999999997,13.729999999999997,17.548,19.130000000000003,14.463999999999999,18.194,17.923999999999996
19.654000000000003,18.201999999999995,17.625999999999998,17.198,17.147999999999996,17.73,16.746000000000006,17.447999999999997,19.113999999999997,17.469999999999995,17.44,17.820000000000004
19.676000000000005,18.330000000000002,17.410000000000004,16.903999999999996,16.391999999999996,17.462,14.595999999999998,13.936000000000003,18.55,17.593999999999998,14.614000000000004,17.413999999999994
20.120000000000005,18.966000000000005,18.630000000000003,17.191999999999997,16.200000000000003,17.454000000000004,17.403999999999996,14.815999999999995,18.496000000000002,16.762,17.954000000000004,14.712000000000003
19.714,18.101999999999997,17.052,16.124000000000006,17.110000000000003,17.754000000000005,17.174,17.401999999999994,18.566000000000006,18.132000000000005,17.498,18.308000000000003
19.679999999999996,18.691999999999997,17.403999999999996,16.798000000000002,17.932000000000002,17.662,14.622000000000002,15.152,21.035999999999998,18.145999999999994,18.222000000000005,18.278000000000006
19.698000000000004,18.686000000000003,16.962,16.994,17.201999999999995,17.444000000000003,17.308,17.528,18.533999999999995,17.535999999999994,18.011999999999993,14.015999999999995
19.704,18.65,17.918,17.396,18.032000000000004,17.442,14.651999999999997,17.535999999999994,18.545999999999996,15.283999999999997,17.426,14.976
19.620000000000005,18.822000000000006,17.264000000000003,17.330000000000002,16.315999999999995,13.926000000000005,13.729999999999997,15.186,20.964000000000006,14.498,17.381999999999998,14.234000000000002
19.633999999999997,18.822000000000006,19.176000000000005,16.718,17.154000000000003,17.490000000000006,17.662,17.664,18.523999999999997,17.656000000000006,17.378000000000004,14.495999999999999
19.618000000000002,18.432000000000002,19.308000000000003,17.432000000000002,17.266000000000005,17.316,14.814000000000005,15.266000000000002,19.169999999999998,18.125999999999998,17.422000000000004,18.336
19.623999999999995,18.162,18.654000000000003,16.884,17.664,16.881999999999998,17.454000000000004,17.328,20.338,17.445999999999994,18.074,16.706
19.692,18.822000000000006,17.259999999999998,16.759999999999998,17.194,14.214000000000004,13.839999999999996,16.754,20.431999999999995,18.228,14.793999999999997,18.262
19.692,18.240000000000002,17.020000000000003,16.903999999999996,17.076,17.256000000000004,17.445999999999994,17.454000000000004,18.423999999999996,18.033999999999995,13.895999999999997,18.201999999999995
19.679999999999996,18.247999999999998,18.222000000000005,17.345999999999997,16.579999999999995,13.927999999999995,17.53,17.328,18.633999999999993,17.604,18.037999999999997,18.048
19.642000000000003,18.662,18.106,16.681999999999995,17.171999999999997,17.452,13.734000000000002,17.318,18.435999999999996,18.159999999999997,18.003999999999998,18.178000000000004
19.655999999999995,18.174,18.691999999999997,17.061999999999998,17.045999999999996,14.754000000000001,14.825999999999995,15.491999999999994,18.220000000000002,14.512000000000002,15.008,17.816
19.637999999999998,19.011999999999997,18.272,17.288000000000004,13.556000000000001,17.62,14.388000000000002,17.335999999999995,18.532000000000004,18.020000000000003,17.781999999999996,14.817999999999998
20.087999999999994,18.086000000000002,18.266000000000005,17.056000000000004,17.632000000000005,17.128,14.659999999999995,16.264,20.118000000000002,18.118000000000002,13.814000000000004,18.220000000000002
