0,100,200,300,400,500,700,800,900,1000
53.18166666666666,55.188333333333325,63.355000000000004,60.485,57.08500000000001,58.48166666666666,63.55,57.63,61.131666666666675,56.92999999999999
53.184999999999995,55.21666666666667,60.498333333333335,54.35166666666667,57.57333333333333,64.03,54.37666666666667,56.335,60.650000000000006,64.00833333333334
56.638333333333335,63.56666666666666,54.32666666666667,58.521666666666675,56.26,60.49333333333333,59.528333333333336,53.355,59.263333333333335,63.375
57.33166666666667,58.620000000000005,63.51833333333333,54.35333333333333,54.269999999999996,61.01166666666666,64.16999999999999,60.59166666666667,57.80499999999999,54.339999999999996
56.65833333333333,56.35666666666667,57.584999999999994,60.894999999999996,58.44666666666667,54.32,56.343333333333334,54.38000000000001,58.68666666666667,54.33833333333333
60.31333333333333,61.15166666666667,58.58833333333333,54.35333333333333,54.26,58.483333333333334,58.61333333333334,63.67666666666667,63.648333333333326,58.51500000000001
53.184999999999995,60.53166666666667,57.60166666666666,64.18833333333333,60.67,56.34,54.364999999999995,54.38166666666666,60.64333333333334,60.98166666666667
55.84166666666667,54.35,57.58666666666667,54.345,54.254999999999995,59.49333333333333,55.19499999999999,54.38333333333334,58.69166666666666,58.51833333333334
56.03333333333333,60.56333333333333,57.58666666666667,60.54999999999999,54.24166666666667,64.02666666666667,54.364999999999995,57.62833333333332,54.43833333333333,60.47833333333333
61.94166666666667,59.47,54.321666666666665,48.84333333333334,59.40833333333333,57.54666666666667,63.54500000000001,54.38166666666666,64.205,54.336666666666666
59.006666666666675,59.46,59.44166666666666,54.35333333333333,57.67333333333333,60.48833333333333,58.611666666666665,59.55833333333334,57.65166666666667,54.345
61.92500000000001,54.355,59.42166666666666,57.57666666666667,54.24166666666667,57.529999999999994,54.363333333333344,55.28166666666667,59.545,63.434999999999995
53.190000000000005,60.54166666666667,54.325,59.486666666666665,46.973333333333336,60.486666666666665,58.586666666666666,59.53166666666667,63.65666666666667,54.339999999999996
53.18000000000001,54.35,60.5,58.50166666666667,57.553333333333335,55.156666666666666,54.37333333333334,58.61000000000001,53.40166666666666,54.333333333333336
53.188333333333325,54.35666666666666,54.31333333333333,63.61,63.375,54.315000000000005,56.32666666666667,54.38333333333334,54.431666666666665,60.99
56.266666666666666,58.65833333333333,60.47666666666667,63.59666666666667,58.455,60.79,57.63499999999999,53.356666666666676,58.681666666666665,54.34166666666667
57.248333333333335,58.61333333333334,58.593333333333334,57.57666666666667,53.25333333333333,57.54833333333333,59.875,54.38166666666666,60.64166666666666,55.20499999999999
53.188333333333325,58.620000000000005,58.57833333333333,54.34166666666667,60.02166666666666,59.50333333333333,60.55666666666666,54.39000000000001,58.69833333333334,58.519999999999996
61.93166666666667,54.346666666666664,60.495,59.48833333333333,54.273333333333326,54.336666666666666,54.364999999999995,56.36666666666667,60.68,54.34166666666667
55.845,58.62666666666667,54.31333333333333,58.519999999999996,57.55166666666667,57.550000000000004,54.37666666666667,57.62833333333332,58.69333333333333,58.53999999999999
